"No","ID","Site","Name","Plot","Subplot","Micro_plot","Block","Row","Date","year_ID","Sampling_ID","Year","Soil_depth","depth","crop_sampling","cc_variant","Fraction","long","lat","BD","Clay","Silt","Sand","OC","TN","CN_ratio","d13C","d15N","MWD_cor","GMD_cor","DS","DS_pc","OC_Frac","TN_Frac","OC_Frac_pc","TN_Frac_pc"
221,"25-2","A","A25",25,1,NA,2,2,2020-10-19,"20-3",1,2020,2,"20-30",8,1,"4-2",9.02480763579219,52.7629347976313,1.402,6.08630450325176,75.333404952611,18.5802905441372,1.889,0.167,11.311377245509,-27.8928747916913,6.78797102334425,NA,NA,12.83,10.7274247491639,2.02641053511706,0.179147993311037,11.1020090273248,10.8211861128255
222,"25-2","A","A25",25,1,NA,2,2,2020-10-19,"20-3",1,2020,2,"20-30",8,1,"2-1",9.02480763579219,52.7629347976313,1.402,6.08630450325176,75.333404952611,18.5802905441372,1.883,0.169,11.1420118343195,-28.0231977847729,6.81667775948816,NA,NA,13.06,10.9197324414716,2.0561856187291,0.18454347826087,11.2651365088108,11.1470928993431
223,"25-2","A","A25",25,1,NA,2,2,2020-10-19,"20-3",1,2020,2,"20-30",8,1,"<1",9.02480763579219,52.7629347976313,1.402,6.08630450325176,75.333404952611,18.5802905441372,1.779,0.163,10.9141104294479,-27.9068521461346,6.58337168308696,NA,NA,81.19,67.8846153846154,12.0766730769231,1.10651923076923,66.1639540441424,66.837759733012
224,"25-3","A","A25",25,1,NA,2,2,2020-10-19,"20-3",1,2020,3,"30-40",8,1,"16-8",9.02480763579219,52.7629347976313,1.66,4.61628573153809,71.491782117483,23.8919321509789,1.667,0.156,10.6858974358974,-28.1168290535804,6.50423145798318,NA,NA,1.32,1.10849848841115,0.184786698018139,0.017292576419214,1.12127370790383,1.17054802930463
225,"25-3","A","A25",25,1,NA,2,2,2020-10-19,"20-3",1,2020,3,"30-40",8,1,"8-4",9.02480763579219,52.7629347976313,1.66,4.61628573153809,71.491782117483,23.8919321509789,1.585,0.141,11.241134751773,-27.9337188118384,6.58982090712076,NA,NA,12.62,10.5979173664763,1.6797699025865,0.149430634867316,10.1927349062405,10.1150766040464
226,"25-3","A","A25",25,1,NA,2,2,2020-10-19,"20-3",1,2020,3,"30-40",8,1,"4-2",9.02480763579219,52.7629347976313,1.66,4.61628573153809,71.491782117483,23.8919321509789,1.773,0.152,11.6644736842105,-27.7298593155711,6.55028891032728,NA,NA,12.34,10.36278132348,1.83732112865301,0.157514276116896,11.1487455354204,10.6622646057018
227,"25-3","A","A25",25,1,NA,2,2,2020-10-19,"20-3",1,2020,3,"30-40",8,1,"2-1",9.02480763579219,52.7629347976313,1.66,4.61628573153809,71.491782117483,23.8919321509789,1.592,0.142,11.2112676056338,-27.9308824393208,6.60622050692587,NA,NA,13.78,11.5720524017467,1.84227074235808,0.164323144104803,11.1787794706078,11.1231622077609
228,"25-3","A","A25",25,1,NA,2,2,2020-10-19,"20-3",1,2020,3,"30-40",8,1,"<1",9.02480763579219,52.7629347976313,1.66,4.61628573153809,71.491782117483,23.8919321509789,1.648,0.149,11.0604026845638,-27.9733371272225,6.73684513314517,NA,NA,79.02,66.3587504198858,10.9359220691972,0.988745381256298,66.3584663798275,66.9289485531863
229,"26-1","A","A26",26,1,NA,2,2,2020-10-19,"20-3",1,2020,1,"0-10",8,2,"16-8",9.02490977420781,52.7628827723687,1.422,6.12834524696165,74.1805206129443,19.691134140094,1.898,0.17,11.1647058823529,-27.6980922212835,7.79408280964549,NA,NA,1.61,1.34446764091858,0.255179958246347,0.0228559498956159,1.36056329951093,1.30109235664097
230,"26-1","A","A26",26,1,NA,2,2,2020-10-19,"20-3",1,2020,1,"0-10",8,2,"8-4",9.02490977420781,52.7628827723687,1.422,6.12834524696165,74.1805206129443,19.691134140094,1.74,0.158,11.0126582278481,-27.7612579786369,6.84839531009123,NA,NA,9.02,7.53235908141962,1.31063048016701,0.11901127348643,6.98799287683148,6.77480739126942
231,"26-1","A","A26",26,1,NA,2,2,2020-10-19,"20-3",1,2020,1,"0-10",8,2,"4-2",9.02490977420781,52.7628827723687,1.422,6.12834524696165,74.1805206129443,19.691134140094,1.746,0.164,10.6463414634146,-27.5934331674994,6.69824700387158,NA,NA,12.17,10.1628392484342,1.77443173277662,0.166670563674322,9.46087894086413,9.48784878616212
232,"26-1","A","A26",26,1,NA,2,2,2020-10-19,"20-3",1,2020,1,"0-10",8,2,"2-1",9.02490977420781,52.7628827723687,1.422,6.12834524696165,74.1805206129443,19.691134140094,2.038,0.178,11.4494382022472,-27.5977057670662,6.72622911415811,NA,NA,12.62,10.5386221294363,2.14777118997912,0.187587473903967,11.4514426482172,10.6785598328973
233,"26-1","A","A26",26,1,NA,2,2,2020-10-19,"20-3",1,2020,1,"0-10",8,2,"<1",9.02490977420781,52.7628827723687,1.422,6.12834524696165,74.1805206129443,19.691134140094,1.884,0.179,10.5251396648045,-27.6249396476843,6.46326822340705,NA,NA,84.33,70.4217118997912,13.2674505219207,1.26054864300626,70.7391222345762,71.7576916330301
234,"26-2","A","A26",26,1,NA,2,2,2020-10-19,"20-3",1,2020,2,"20-30",8,2,"16-8",9.02490977420781,52.7628827723687,1.382,6.58037581215889,72.0833167537631,21.336307434078,1.653,0.161,10.2670807453416,-27.8260289344605,6.94858886550383,NA,NA,4.59,3.83106585426926,0.633275185710709,0.0616801602537351,3.26962171861698,3.40034261561206
235,"26-2","A","A26",26,1,NA,2,2,2020-10-19,"20-3",1,2020,2,"20-30",8,2,"8-4",9.02490977420781,52.7628827723687,1.382,6.58037581215889,72.0833167537631,21.336307434078,1.862,0.17,10.9529411764706,-27.8101333104042,7.06006382651922,NA,NA,9.25,7.7205575494533,1.4375678157082,0.131249478340706,7.42221242562867,7.23560367941375
236,"26-2","A","A26",26,1,NA,2,2,2020-10-19,"20-3",1,2020,2,"20-30",8,2,"4-2",9.02490977420781,52.7628827723687,1.382,6.58037581215889,72.0833167537631,21.336307434078,1.624,0.16,10.15,-27.7970923917348,6.79099319419456,NA,NA,16.54,13.8051915532927,2.24196310825474,0.220883064852683,11.5753331829369,12.1769803352627
237,"26-2","A","A26",26,1,NA,2,2,2020-10-19,"20-3",1,2020,2,"20-30",8,2,"2-1",9.02490977420781,52.7628827723687,1.382,6.58037581215889,72.0833167537631,21.336307434078,1.724,0.164,10.5121951219512,-27.919938078776,7.25950536994762,NA,NA,14.13,11.7936733160838,2.03322927969285,0.193416242383774,10.4976331961451,10.6627720943587
238,"26-2","A","A26",26,1,NA,2,2,2020-10-19,"20-3",1,2020,2,"20-30",8,2,"<1",9.02490977420781,52.7628827723687,1.382,6.58037581215889,72.0833167537631,21.336307434078,2.072,0.192,10.7916666666667,-27.8616393042512,6.55227265112652,NA,NA,75.3,62.8495117269009,13.0224188298139,1.2067106251565,67.2351994766723,66.5243012753528
239,"26-3","A","A26",26,1,NA,2,2,2020-10-19,"20-3",1,2020,3,"30-40",8,2,"16-8",9.02490977420781,52.7628827723687,1.614,5.17565895172066,69.8283848320164,24.9959562162629,1.464,0.141,10.3829787234043,-27.5810603188533,7.15076596505523,NA,NA,4.37,3.65140374331551,0.53456550802139,0.0514847927807487,3.84181130226383,4.16253736636774
240,"26-3","A","A26",26,1,NA,2,2,2020-10-19,"20-3",1,2020,3,"30-40",8,2,"8-4",9.02490977420781,52.7628827723687,1.614,5.17565895172066,69.8283848320164,24.9959562162629,1.477,0.121,12.2066115702479,-27.8985408280386,6.63299326485937,NA,NA,15.54,12.9846256684492,1.91782921122995,0.157113970588235,13.7830402990013,12.7026397122156
241,"26-3","A","A26",26,1,NA,2,2,2020-10-19,"20-3",1,2020,3,"30-40",8,2,"4-2",9.02490977420781,52.7628827723687,1.614,5.17565895172066,69.8283848320164,24.9959562162629,1.242,0.117,10.6153846153846,-27.6148156804758,6.73036945033482,NA,NA,15.12,12.6336898395722,1.56910427807487,0.147814171122995,11.2768266180341,11.9507523939808
242,"26-3","A","A26",26,1,NA,2,2,2020-10-19,"20-3",1,2020,3,"30-40",8,2,"2-1",9.02490977420781,52.7628827723687,1.614,5.17565895172066,69.8283848320164,24.9959562162629,1.343,0.117,11.4786324786325,-27.532285535057,6.69721742246408,NA,NA,14.3,11.9485294117647,1.6046875,0.139797794117647,11.5325558450636,11.3026295789634
243,"26-3","A","A26",26,1,NA,2,2,2020-10-19,"20-3",1,2020,3,"30-40",8,2,"<1",9.02490977420781,52.7628827723687,1.614,5.17565895172066,69.8283848320164,24.9959562162629,1.41,0.126,11.1904761904762,-27.6750940568688,6.66408597769882,NA,NA,70.35,58.7817513368984,8.28822693850267,0.74065006684492,59.5657659356371,59.8814409484724
244,"27-1","A","A27",27,1,NA,2,2,2020-10-19,"20-3",1,2020,1,"0-10",8,6,"16-8",9.02501191872313,52.7628307444083,1.387,7.1181511092588,70.8012066482383,22.0806422425029,1.381,0.098,14.0918367346939,-27.1706684494135,5.3741055950829,NA,NA,2.16,1.80255361762497,0.248932654594008,0.0176650254527247,1.45250550089664,1.03024745796368
245,"27-1","A","A27",27,1,NA,2,2,2020-10-19,"20-3",1,2020,1,"0-10",8,6,"8-4",9.02501191872313,52.7628307444083,1.387,7.1181511092588,70.8012066482383,22.0806422425029,NA,0.158,NA,NA,6.00608191249046,NA,NA,9.41,7.85279145456063,0,0.124074104982058,0,7.23616456704104
246,"27-1","A","A27",27,1,NA,2,2,2020-10-19,"20-3",1,2020,1,"0-10",8,6,"4-2",9.02501191872313,52.7628307444083,1.387,7.1181511092588,70.8012066482383,22.0806422425029,1.765,0.17,10.3823529411765,-26.7055083380398,6.30906224514547,NA,NA,12.61,10.5232412584495,1.85735208211633,0.178895101393641,10.8375259998563,10.4333969937488
247,"27-1","A","A27",27,1,NA,2,2,2020-10-19,"20-3",1,2020,1,"0-10",8,6,"2-1",9.02501191872313,52.7628307444083,1.387,7.1181511092588,70.8012066482383,22.0806422425029,2.113,0.186,11.3602150537634,-26.5883976120297,5.83136049458419,NA,NA,12.07,10.0726028540432,2.12834098305933,0.187350413085204,12.41872823282,10.9265218635565
248,"27-1","A","A27",27,1,NA,2,2,2020-10-19,"20-3",1,2020,1,"0-10",8,6,"<1",9.02501191872313,52.7628307444083,1.387,7.1181511092588,70.8012066482383,22.0806422425029,1.85,0.173,10.6936416184971,-27.1959733949602,6.5175035199315,NA,NA,83.58,69.7488108153217,12.9035300008345,1.20665442710507,75.2912402664271,70.37366911769
249,"27-2","A","A27",27,1,NA,2,2,2020-10-19,"20-3",1,2020,2,"20-30",8,6,"16-8",9.02501191872313,52.7628307444083,1.247,6.5240185023886,72.4798868492919,20.9960946483195,1.797,0.176,10.2102272727273,-27.8956038124104,6.66209145837135,NA,NA,1.23,1.027998328458,0.184731299623903,0.0180927705808608,1.10676628569703,1.11697253386829
250,"27-2","A","A27",27,1,NA,2,2,2020-10-19,"20-3",1,2020,2,"20-30",8,6,"8-4",9.02501191872313,52.7628307444083,1.247,6.5240185023886,72.4798868492919,20.9960946483195,1.443,0.136,10.6102941176471,-27.7647877644192,7.56340791520299,NA,NA,11.16,9.32720434600919,1.34591558712913,0.126849979105725,8.06367950781145,7.83119102459321
251,"27-2","A","A27",27,1,NA,2,2,2020-10-19,"20-3",1,2020,2,"20-30",8,6,"4-2",9.02501191872313,52.7628307444083,1.247,6.5240185023886,72.4798868492919,20.9960946483195,1.421,0.148,9.60135135135135,-27.8118083461244,7.02400909596892,NA,NA,11.26,9.41078144588383,1.33727204346009,0.139279565399081,8.01189411604885,8.59854207428321
252,"27-2","A","A27",27,1,NA,2,2,2020-10-19,"20-3",1,2020,2,"20-30",8,6,"2-1",9.02501191872313,52.7628307444083,1.247,6.5240185023886,72.4798868492919,20.9960946483195,1.677,0.163,10.2883435582822,-27.833960044223,6.92848111163209,NA,NA,12.94,10.8148767237777,1.81365482657752,0.176282490597576,10.8660092796097,10.8829490386441
253,"27-2","A","A27",27,1,NA,2,2,2020-10-19,"20-3",1,2020,2,"20-30",8,6,"<1",9.02501191872313,52.7628307444083,1.247,6.5240185023886,72.4798868492919,20.9960946483195,1.73,0.167,10.3592814371257,-28.0089615748687,6.87101537703969,NA,NA,83.06,69.4191391558713,12.0095110739657,1.15929962390305,71.9516508108329,71.5703453286112
254,"27-3","A","A27",27,1,NA,2,2,2020-10-19,"20-3",1,2020,3,"30-40",8,6,"16-8",9.02501191872313,52.7628307444083,1.598,3.9330296804647,73.4967731721853,22.57019714735,1.382,0.143,9.66433566433567,-26.9472070700197,7.12167394799958,NA,NA,1.24,1.03445399182448,0.142961541670143,0.01479269208309,0.993430655157105,1.02896025226122
255,"27-3","A","A27",27,1,NA,2,2,2020-10-19,"20-3",1,2020,3,"30-40",8,6,"8-4",9.02501191872313,52.7628307444083,1.598,3.9330296804647,73.4967731721853,22.57019714735,1.281,0.129,9.93023255813953,-27.2146388231135,7.20191140251154,NA,NA,11.64,9.71051972970718,1.24391757737549,0.125265704513223,8.64390408369286,8.71331804864292
256,"27-3","A","A27",27,1,NA,2,2,2020-10-19,"20-3",1,2020,3,"30-40",8,6,"4-2",9.02501191872313,52.7628307444083,1.598,3.9330296804647,73.4967731721853,22.57019714735,1.428,0.142,10.056338028169,-27.5820699868525,6.89519662650085,NA,NA,12.36,10.3111704346375,1.47243513806624,0.146418620171853,10.2318580703371,10.184687107764
257,"27-3","A","A27",27,1,NA,2,2,2020-10-19,"20-3",1,2020,3,"30-40",8,6,"2-1",9.02501191872313,52.7628307444083,1.598,3.9330296804647,73.4967731721853,22.57019714735,1.407,0.139,10.1223021582734,-27.367533208193,6.84092476455753,NA,NA,13.96,11.6459497789272,1.63858513389505,0.161878701927088,11.3864238177562,11.2600701099581
258,"27-3","A","A27",27,1,NA,2,2,2020-10-19,"20-3",1,2020,3,"30-40",8,6,"<1",9.02501191872313,52.7628307444083,1.598,3.9330296804647,73.4967731721853,22.57019714735,1.47,0.147,10,-27.7042504903977,8.75300428216563,NA,NA,80.67,67.2979060649036,9.89279219154083,0.989279219154084,68.7443833730567,68.8129644813737
259,"28-1","A","A28",28,1,NA,2,2,2020-10-19,"20-3",1,2020,1,"0-10",8,7,"16-8",9.02511406479224,52.7627787146814,1.187,6.05504826024768,74.5497541801789,19.3951975595734,1.765,0.125,14.12,-27.236198379569,5.71458242041377,NA,NA,2.21,1.84597393919145,0.32581440026729,0.0230746742398931,1.77563412008888,1.42004418714872
260,"28-1","A","A28",28,1,NA,2,2,2020-10-19,"20-3",1,2020,1,"0-10",8,7,"8-4",9.02511406479224,52.7627787146814,1.187,6.05504826024768,74.5497541801789,19.3951975595734,1.924,0.165,11.6606060606061,-27.3818662940467,6.19149061206057,NA,NA,10.69,8.92916805880388,1.71797193451387,0.147331272970264,9.36266040351617,9.06695000724801
261,"28-1","A","A28",28,1,NA,2,2,2020-10-19,"20-3",1,2020,1,"0-10",8,7,"4-2",9.02511406479224,52.7627787146814,1.187,6.05504826024768,74.5497541801789,19.3951975595734,1.931,0.163,11.8466257668712,-26.2072991067626,6.46555199408934,NA,NA,11.67,9.74774473772135,1.88228950885399,0.158888239224858,10.2581637676683,9.77818010221234
262,"28-1","A","A28",28,1,NA,2,2,2020-10-19,"20-3",1,2020,1,"0-10",8,7,"2-1",9.02511406479224,52.7627787146814,1.187,6.05504826024768,74.5497541801789,19.3951975595734,2.083,0.177,11.7683615819209,-25.250037200591,6.26309554274881,NA,NA,12.01,10.0317407283662,2.08961159371868,0.177561810892082,11.3880345389777,10.9273749564348
263,"28-1","A","A28",28,1,NA,2,2,2020-10-19,"20-3",1,2020,1,"0-10",8,7,"<1",9.02511406479224,52.7627787146814,1.187,6.05504826024768,74.5497541801789,19.3951975595734,1.776,0.161,11.0310559006211,-27.5576205977998,6.38635346754417,NA,NA,83.14,69.4453725359171,12.3334981623789,1.11807049782827,67.215507169749,68.8074507469561
264,"28-2","A","A28",28,1,NA,2,2,2020-10-19,"20-3",1,2020,2,"20-30",8,7,"16-8",9.02511406479224,52.7627787146814,1.33,6.09767553706474,73.561319776933,20.3410046860023,2.052,0.191,10.7434554973822,-28.179064740574,6.37749534689092,NA,NA,4.6,3.83909197129027,0.787781672508763,0.0733266566516441,3.93929400699968,3.89720187470225
265,"28-2","A","A28",28,1,NA,2,2,2020-10-19,"20-3",1,2020,2,"20-30",8,7,"8-4",9.02511406479224,52.7627787146814,1.33,6.09767553706474,73.561319776933,20.3410046860023,1.871,0.18,10.3944444444444,-28.1061164247984,6.68293900799281,NA,NA,12.5,10.4323151393757,1.9518861625772,0.187781672508763,9.7603863239157,9.9803143843388
266,"28-2","A","A28",28,1,NA,2,2,2020-10-19,"20-3",1,2020,2,"20-30",8,7,"4-2",9.02511406479224,52.7627787146814,1.33,6.09767553706474,73.561319776933,20.3410046860023,2.077,0.184,11.2880434782609,-27.9069096702034,6.62181632130882,NA,NA,12.87,10.7411116675013,2.23092889334001,0.197636454682023,11.1557365781177,10.5040812832289
267,"28-2","A","A28",28,1,NA,2,2,2020-10-19,"20-3",1,2020,2,"20-30",8,7,"2-1",9.02511406479224,52.7627787146814,1.33,6.09767553706474,73.561319776933,20.3410046860023,1.945,0.188,10.3457446808511,-28.1118379355114,6.58464251115385,NA,NA,11.9,9.9315640126857,1.93168920046737,0.186713403438491,9.65939162630426,9.92353748473012
268,"28-2","A","A28",28,1,NA,2,2,2020-10-19,"20-3",1,2020,2,"20-30",8,7,"<1",9.02511406479224,52.7627787146814,1.33,6.09767553706474,73.561319776933,20.3410046860023,2.013,0.19,10.5947368421053,-28.0039137355115,6.58193992154421,NA,NA,77.95,65.0559172091471,13.0957561342013,1.23606242697379,65.4851914646627,65.6948649729999
269,"28-3","A","A28",28,1,NA,2,2,2020-10-19,"20-3",1,2020,3,"30-40",8,7,"16-8",9.02511406479224,52.7627787146814,1.791,4.36163333816599,77.3332292991597,18.3051373626743,1.303,0.128,10.1796875,-27.7567047776676,7.11215265680384,NA,NA,5,4.17362270450751,0.543823038397329,0.0534223706176962,3.87989835678712,3.91759582041496
270,"28-3","A","A28",28,1,NA,2,2,2020-10-19,"20-3",1,2020,3,"30-40",8,7,"8-4",9.02511406479224,52.7627787146814,1.791,4.36163333816599,77.3332292991597,18.3051373626743,1.35,0.13,10.3846153846154,-27.677366725631,7.0057158444625,NA,NA,16.77,13.9983305509182,1.88977462437396,0.181978297161937,13.4825723481937,13.3449228876354
271,"28-3","A","A28",28,1,NA,2,2,2020-10-19,"20-3",1,2020,3,"30-40",8,7,"4-2",9.02511406479224,52.7627787146814,1.791,4.36163333816599,77.3332292991597,18.3051373626743,1.32,0.139,9.49640287769784,-27.636703219966,6.73735118593558,NA,NA,13.09,10.9265442404007,1.44230383973289,0.151878964941569,10.2900978859944,11.137663705005
272,"28-3","A","A28",28,1,NA,2,2,2020-10-19,"20-3",1,2020,3,"30-40",8,7,"2-1",9.02511406479224,52.7627787146814,1.791,4.36163333816599,77.3332292991597,18.3051373626743,1.373,0.136,10.0955882352941,-27.2885264434379,6.97546114498276,NA,NA,12.39,10.3422370617696,1.41998914858097,0.140654424040067,10.1308940137426,10.314540095675
273,"28-3","A","A28",28,1,NA,2,2,2020-10-19,"20-3",1,2020,3,"30-40",8,7,"<1",9.02511406479224,52.7627787146814,1.791,4.36163333816599,77.3332292991597,18.3051373626743,1.44,0.138,10.4347826086957,-27.7336691901639,7.14438518057151,NA,NA,72.55,60.559265442404,8.72053422370618,0.835717863105175,62.2165373952822,61.2852774912696
274,"36-1","A","A36",36,1,NA,2,3,2020-10-19,"20-3",1,2020,1,"0-10",8,6,"16-8",9.0246441464124,52.7631941530699,1.211,8.70474929149456,73.5222965840242,17.7729541244812,1.838,0.175,10.5028571428571,-27.6368760180692,6.612496517806,NA,NA,8.33,6.97304537083543,1.28164573915955,0.12202829398962,6.58729464532069,6.74152990529255
275,"36-1","A","A36",36,1,NA,2,3,2020-10-19,"20-3",1,2020,1,"0-10",8,6,"8-4",9.0246441464124,52.7631941530699,1.211,8.70474929149456,73.5222965840242,17.7729541244812,1.895,0.18,10.5277777777778,-27.7381212418179,6.56345183861265,NA,NA,13.25,11.0915787711368,2.10185417713042,0.199648417880462,10.8029327787064,11.0297025032569
276,"36-1","A","A36",36,1,NA,2,3,2020-10-19,"20-3",1,2020,1,"0-10",8,6,"4-2",9.0246441464124,52.7631941530699,1.211,8.70474929149456,73.5222965840242,17.7729541244812,1.906,0.176,10.8295454545455,-27.6735004892047,6.526708834442,NA,NA,11.9,9.96149338690775,1.89866063954462,0.175322283609576,9.75857577645051,9.68578990474684
277,"36-1","A","A36",36,1,NA,2,3,2020-10-19,"20-3",1,2020,1,"0-10",8,6,"2-1",9.0246441464124,52.7631941530699,1.211,8.70474929149456,73.5222965840242,17.7729541244812,2.209,0.191,11.565445026178,-27.5343912482787,6.50803009859597,NA,NA,12.39,10.3716725263687,2.29110246107484,0.198098945253641,11.7756151427743,10.9441009127599
278,"36-1","A","A36",36,1,NA,2,3,2020-10-19,"20-3",1,2020,1,"0-10",8,6,"<1",9.0246441464124,52.7631941530699,1.211,8.70474929149456,73.5222965840242,17.7729541244812,1.929,0.181,10.6574585635359,-27.6860533751013,6.67284410598337,NA,NA,73.59,61.6022099447514,11.8830662983425,1.115,61.0755816567481,61.5988767739438
279,"36-2","A","A36",36,1,NA,2,3,2020-10-19,"20-3",1,2020,2,"20-30",8,6,"16-8",9.0246441464124,52.7631941530699,1.438,8.2937928895634,73.9208401145435,17.7853669958932,1.767,0.166,10.644578313253,-27.6613731985721,6.60135946207046,NA,NA,2.28,1.9060357799699,0.336796522320682,0.0316401939475004,1.78076736241106,1.79311266222368
280,"36-2","A","A36",36,1,NA,2,3,2020-10-19,"20-3",1,2020,2,"20-30",8,6,"8-4",9.0246441464124,52.7631941530699,1.438,8.2937928895634,73.9208401145435,17.7853669958932,1.873,0.174,10.764367816092,-27.868477762815,6.74317571402579,NA,NA,9.35,7.81641865908711,1.46401521484702,0.136005684668116,7.74078810169676,7.70771240269422
281,"36-2","A","A36",36,1,NA,2,3,2020-10-19,"20-3",1,2020,2,"20-30",8,6,"4-2",9.0246441464124,52.7631941530699,1.438,8.2937928895634,73.9208401145435,17.7853669958932,1.781,0.167,10.6646706586826,-27.8359410606335,6.99012965455697,NA,NA,13.33,11.1436214679819,1.98467898344758,0.186098478515298,10.4937293717703,10.5465705678048
282,"36-2","A","A36",36,1,NA,2,3,2020-10-19,"20-3",1,2020,2,"20-30",8,6,"2-1",9.0246441464124,52.7631941530699,1.438,8.2937928895634,73.9208401145435,17.7853669958932,1.856,0.174,10.6666666666667,-27.8283570018671,6.6425551344925,NA,NA,13.64,11.4027754556094,2.11635512456111,0.198408292927604,11.189949667893,11.2441922109892
283,"36-2","A","A36",36,1,NA,2,3,2020-10-19,"20-3",1,2020,2,"20-30",8,6,"<1",9.0246441464124,52.7631941530699,1.438,8.2937928895634,73.9208401145435,17.7853669958932,1.921,0.179,10.731843575419,-27.6336262191438,6.54008499618001,NA,NA,81.02,67.7311486373516,13.0111536532352,1.21238756060859,68.794765496229,68.7084121562881
284,"36-3","A","A36",36,1,NA,2,3,2020-10-19,"20-3",1,2020,3,"30-40",8,6,"16-8",9.0246441464124,52.7631941530699,1.69,7.53202811897274,73.9604295274594,18.5075423535678,1.338,0.118,11.3389830508475,-27.3856001379088,6.70520427060706,NA,NA,2.86,2.39611260053619,0.320599865951743,0.0282741286863271,2.35821197211568,2.4574687081978
285,"36-3","A","A36",36,1,NA,2,3,2020-10-19,"20-3",1,2020,3,"30-40",8,6,"8-4",9.0246441464124,52.7631941530699,1.69,7.53202811897274,73.9604295274594,18.5075423535678,1.276,0.117,10.9059829059829,-27.891827034886,6.63534281149639,NA,NA,16.31,13.6645442359249,1.74359584450402,0.159875167560322,12.8252349165344,13.8956791863003
286,"36-3","A","A36",36,1,NA,2,3,2020-10-19,"20-3",1,2020,3,"30-40",8,6,"4-2",9.0246441464124,52.7631941530699,1.69,7.53202811897274,73.9604295274594,18.5075423535678,1.457,0.122,11.9426229508197,-27.7190089743137,6.27412105550131,NA,NA,15.58,13.0529490616622,1.90181467828418,0.159245978552279,13.9890331200268,13.8409927159952
287,"36-3","A","A36",36,1,NA,2,3,2020-10-19,"20-3",1,2020,3,"30-40",8,6,"2-1",9.0246441464124,52.7631941530699,1.69,7.53202811897274,73.9604295274594,18.5075423535678,1.35,0.12,11.25,-27.7569504313047,6.20766549271316,NA,NA,13.75,11.5197721179625,1.55516923592493,0.13823726541555,11.4392396888157,12.0150034625055
288,"36-3","A","A36",36,1,NA,2,3,2020-10-19,"20-3",1,2020,3,"30-40",8,6,"<1",9.0246441464124,52.7631941530699,1.69,7.53202811897274,73.9604295274594,18.5075423535678,1.36,0.112,12.1428571428571,-27.8173552681366,6.09604018936103,NA,NA,70.86,59.3666219839142,8.07386058981233,0.664906166219839,59.3882803025074,57.7908559270012
289,"37-1","A","A37",37,1,NA,2,3,2020-10-19,"20-3",1,2020,1,"0-10",8,7,"16-8",9.02474629431065,52.7631421245021,1.207,8.64165263187984,73.1752843828495,18.1830629852706,1.969,0.179,11,-27.6659636253751,6.09984482677818,NA,NA,1.73,1.44564218266901,0.284646945767527,0.0258769950697752,1.48250759245636,1.48063536264259
290,"37-1","A","A37",37,1,NA,2,3,2020-10-19,"20-3",1,2020,1,"0-10",8,7,"8-4",9.02474629431065,52.7631421245021,1.207,8.64165263187984,73.1752843828495,18.1830629852706,2.013,0.188,10.7074468085106,-27.5467384990942,6.17230264691806,NA,NA,8.94,7.47054399598897,1.50382050639258,0.140446227124593,7.83224746152503,8.03608185068184
291,"37-1","A","A37",37,1,NA,2,3,2020-10-19,"20-3",1,2020,1,"0-10",8,7,"4-2",9.02474629431065,52.7631421245021,1.207,8.64165263187984,73.1752843828495,18.1830629852706,1.907,0.176,10.8352272727273,-27.6949898136115,6.26363741856571,NA,NA,13.32,11.1306091752319,2.12260716971672,0.195898721484081,11.0550325295861,11.2089743706212
292,"37-1","A","A37",37,1,NA,2,3,2020-10-19,"20-3",1,2020,1,"0-10",8,7,"2-1",9.02474629431065,52.7631421245021,1.207,8.64165263187984,73.1752843828495,18.1830629852706,1.962,0.175,11.2114285714286,-27.7079688222955,6.28940425776675,NA,NA,13.66,11.4147238238489,2.23956881423916,0.199757666917356,11.6641960165266,11.4297763244651
293,"37-1","A","A37",37,1,NA,2,3,2020-10-19,"20-3",1,2020,1,"0-10",8,7,"<1",9.02474629431065,52.7631421245021,1.207,8.64165263187984,73.1752843828495,18.1830629852706,1.904,0.173,11.0057803468208,-27.7009215595348,6.07154396242578,NA,NA,82.02,68.5384808222612,13.0497267485585,1.18571571822512,67.9660163999059,67.8445320915893
294,"37-2","A","A37",37,1,NA,2,3,2020-10-19,"20-3",1,2020,2,"20-30",8,7,"16-8",9.02474629431065,52.7631421245021,1.342,8.26252116541266,72.8672424430715,18.8702363915158,1.544,0.139,11.1079136690647,-27.9336221594616,6.52664854058265,NA,NA,3.4,2.84067173531623,0.438599715932826,0.0394853371208956,2.6484683018261,2.581863257398
295,"37-2","A","A37",37,1,NA,2,3,2020-10-19,"20-3",1,2020,2,"20-30",8,7,"8-4",9.02474629431065,52.7631421245021,1.342,8.26252116541266,72.8672424430715,18.8702363915158,1.767,0.16,11.04375,-28.0823698803924,6.60175438031312,NA,NA,12.95,10.8196173448074,1.91182638482747,0.173113877516919,11.544493520798,11.3195528339582
296,"37-2","A","A37",37,1,NA,2,3,2020-10-19,"20-3",1,2020,2,"20-30",8,7,"4-2",9.02474629431065,52.7631421245021,1.342,8.26252116541266,72.8672424430715,18.8702363915158,1.552,0.139,11.1654676258993,-28.0012608552103,6.59283594936155,NA,NA,15.19,12.6911187233687,1.96966162586682,0.176406550254825,11.8937295030772,11.5348537881987
